room_id,host_id,names,property_types,room_types,avg_price,avg_minstay,avg_reviews,avg_rating,avg_accommodates,avg_bedrooms,avg_bathrooms,bathrooms,latitude,longitude,extra_host_languages,avg_is_superhost,comodities,location_id,route,sublocality,locality
16763283,56692337,"Sítio Água Limpa - São Bartolomeu, Ouro PretoJOIN Sítio com piscina climatizada - São Bartolomeu, OP",Entire cottage,Entire home/apt,139.66666666666666,2.0000000000000000,59.5000000000000000,4.7825,14.0000000000000000,3.0000000000000000,5.5000000000000000,5.5 baths,-20.312050,-43.614710,"{en,pt}",1.00000000000000000000,"{}JOIN {Cozinha,Wi-Fi,""Estacionamento incluído"",""Piscina privativa"",""Permitido animais"",TV,""Máquina de Lavar"",Banheira}",186,Estrada Real,,Ouro Preto
40030466,288103211,Claudia Joias Casa,Entire home,Entire home/apt,32.0,1.00000000000000000000,47.0000000000000000,4.82,6.0000000000000000,3.0000000000000000,1.00000000000000000000,1 bath,-20.355420,-43.725320,{},1.00000000000000000000,"{Cozinha,Wi-Fi,""Estacionamento incluído"",""Piscina compartilhada"",""Permitido animais"",TV,""Máquina de Lavar"",""Pátio ou varanda""}",186,Estrada Real,,Ouro Preto
52366710,48100348,Loft Rufo,Private room in guest suite,Private room,52.0,2.0000000000000000,1.00000000000000000000,,3.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.371325,-43.576275,{},0E-20,,1393,Rodovia dos Inconfidentes,,Ouro Preto
843387815892336099,90476358,Chalé na floresta com varanda,Private room in home,Private room,35.0,2.0000000000000000,2.0000000000000000,,3.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.374150,-43.610310,{},0E-20,,1393,Rodovia dos Inconfidentes,,Ouro Preto
53200085,229818852,Suite na Casa ZendeBoas - SpaRural Coliving,Private room in home,Private room,,1.00000000000000000000,8.0000000000000000,5.0,5.0000000000000000,1.00000000000000000000,1.00000000000000000000,,-20.369570,-43.698180,"{en,de,pt,es}",0E-20,,120,Rua 10 de Março,,Ouro Preto
604853029409645966,84465407,Ninho do SanhaçoJOIN Ninho do Sanhaço na Quinta de Lavras Novas,Private room in cottage,Private room,64.8,1.00000000000000000000,3.6666666666666667,5.0,2.2666666666666667,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.471170,-43.515210,"{en,it,pt,es}JOIN {en,pt,es}",1.00000000000000000000,,140,Rua Alto do Campo,,Ouro Preto
665776436829158664,468153738,"Casa de Dagui , mineridade, paz na estrada real",Entire cottage,Entire home/apt,69.25,2.0000000000000000,2.0000000000000000,,6.0000000000000000,3.0000000000000000,1.00000000000000000000,1 bath,-20.291870,-43.642240,{},0E-20,,209,Rua Antônio César da Cruz,,Ouro Preto
669243908464951588,469020736,CHALÉ GRATIDÃOJOIN Chalés só coisas boas - Gratidão,Entire place,Entire home/apt,118.6,1.00000000000000000000,0E-20,,3.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.474320,-43.516610,{},0E-20,,148,Rua Antônio de Jesus Gomes,,Ouro Preto
669243983380869787,469020736,Chalés só coisas boas - AlegriaJOIN CHALÉS SÓ COISAS BOAS - ALEGRIA,Entire place,Entire home/apt,132.66666666666666,1.00000000000000000000,1.00000000000000000000,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.474190,-43.515300,{},0E-20,"{Cozinha,Wi-Fi,""Estacionamento incluído"",Jacuzzi,TV}",148,Rua Antônio de Jesus Gomes,,Ouro Preto
669273367805914895,469020736,Chalé Só Coisas Boas - SAÚDE,Entire place,Entire home/apt,135.75,1.00000000000000000000,2.0000000000000000,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.475930,-43.514440,{},0E-20,,148,Rua Antônio de Jesus Gomes,,Ouro Preto
669281232452029303,469020736,Chalé Só Coisas Boas - PAZ,Entire place,Entire home/apt,119.0,1.00000000000000000000,0E-20,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.474740,-43.515370,{},0E-20,,148,Rua Antônio de Jesus Gomes,,Ouro Preto
768039089433919154,389269101,Chalé Flor de Maracujá,Entire chalet,Entire home/apt,86.0,1.2500000000000000,2.5000000000000000,4.33,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.474531,-43.514890,"{}JOIN {en,pt}",0.75000000000000000000,,148,Rua Antônio de Jesus Gomes,,Ouro Preto
768127937409154509,389269101,Chalé Lírio do Campo,Entire chalet,Entire home/apt,61.6,1.2857142857142857,2.0000000000000000,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.474160,-43.514110,"{}JOIN {en,pt}",0.71428571428571428571,,148,Rua Antônio de Jesus Gomes,,Ouro Preto
772573713164148240,389269101,Chalé Flor da Fortuna,Entire home,Entire home/apt,61.75,1.5555555555555556,2.0000000000000000,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.474867,-43.514512,"{}JOIN {en,pt}",0.44444444444444444444,,148,Rua Antônio de Jesus Gomes,,Ouro Preto
851263104578323734,389269101,Chalé Antúrios  - Lavras Novas,Private room in chalet,Private room,52.166666666666664,1.6666666666666667,0E-20,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.475050,-43.514180,"{en,pt}",1.00000000000000000000,"{""Vista para o jardim"",Cozinha,Wi-Fi,""Estacionamento gratuito na rua"",""Permitido animais""}",148,Rua Antônio de Jesus Gomes,,Ouro Preto
50649891,143592479,"Sinta-se bem !
Chalé Canto La Primorosa",Entire guesthouse,Entire home/apt,28.0,1.00000000000000000000,20.0000000000000000,4.95,5.0000000000000000,0E-20,1.00000000000000000000,1 bath,-20.354910,-43.719880,"{pt,es}",0E-20,,904,Rua Antônio dos Santos,,Ouro Preto
39432871,139616175,Há 300 m da rua principal/vista para floresta.,Entire cottage,Entire home/apt,225.0,1.00000000000000000000,2.0000000000000000,,10.0000000000000000,5.0000000000000000,3.0000000000000000,3 baths,-20.311520,-43.578850,{},0E-20,,2685,Rua Córrego Acima,,Ouro Preto
53432722,432637285,Chalé Sol: lindo e aconchegante em Lavras Novas.,Entire home,Entire home/apt,66.0,1.00000000000000000000,25.2000000000000000,5.0,3.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.469290,-43.518170,{},1.00000000000000000000,,121,Rua Cruz de Vito,,Ouro Preto
18941910,132049582,Bangalô da Virada,Entire bungalow,Entire home/apt,88.8,2.0000000000000000,200.2857142857142857,4.9071428571428575,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.469600,-43.517040,"{en,es}",1.00000000000000000000,"{"""","""","""","""","""","""","""","""","""",""""}",20,Rua da Lua,,Ouro Preto
867337701611480925,509578075,Pousada Ecológica Vale das Cores / Lavras Novas MG,Private room in bed and breakfast,Private room,91.66666666666667,2.0000000000000000,0E-20,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.468650,-43.517401,{},0E-20,,20,Rua da Lua,,Ouro Preto
600476407031391232,431271129,Suíte Itatiaia-Pousada Vista alegre- Lavras Novas,Private room in bed and breakfast,Private room,,2.0000000000000000,9.0000000000000000,5.0,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,,-20.471240,-43.519370,{},1.00000000000000000000,,139,Rua das Tulipas,,Ouro Preto
581931967539015866,54240259,"Suíte Jardim, com mini cozinha entrada privativa.",Entire guest suite,Entire home/apt,35.2,2.0000000000000000,13.5714285714285714,4.698571428571428,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.473760,-43.518150,"{en,pt,es}",1.00000000000000000000,,133,Rua do Campo,,Ouro Preto
602403433498354515,39525646,Casa de madeira em Lavras Novas,Entire cottage,Entire home/apt,,1.00000000000000000000,9.0000000000000000,5.0,5.0000000000000000,2.0000000000000000,1.00000000000000000000,,-20.472440,-43.517500,{},0E-20,,133,Rua do Campo,,Ouro Preto
763672191607454225,389269101,Chalés Lavras de Minas - Canadá,Entire chalet,Entire home/apt,74.0,1.7142857142857143,3.8571428571428571,5.0,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.473819,-43.517863,"{}JOIN {en,pt}",0.28571428571428571429,,133,Rua do Campo,,Ouro Preto
764827206292523492,389269101,Chalés Lavras de Minas - Amar,Entire chalet,Entire home/apt,55.666666666666664,1.00000000000000000000,0E-20,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.475429,-43.517715,"{en,pt}",1.00000000000000000000,,133,Rua do Campo,,Ouro Preto
764827317529662631,389269101,Chalés Lavras de Minas - Brasil,Entire chalet,Entire home/apt,54.333333333333336,1.4000000000000000,1.4000000000000000,5.0,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.475586,-43.517742,"{}JOIN {en,pt}",0.60000000000000000000,"{Cozinha,Wi-Fi,""Estacionamento incluído"",""Permitido animais"",HDTV}",133,Rua do Campo,,Ouro Preto
861704640723393004,103052401,Casa de campo maravilhosa !,Entire home,Entire home/apt,119.33333333333333,2.0000000000000000,0.33333333333333333333,,10.0000000000000000,3.0000000000000000,2.0000000000000000,2 baths,-20.366986,-43.712912,{},0E-20,"{""Vista para as montanhas"",Cozinha,Wi-Fi,""Estacionamento incluído"",""Piscina privativa""}",230,Rua do Catete,,Ouro Preto
35576000,117483027,Chalé da Fonte em Lavras Novas,Entire home,Entire home/apt,42.75,2.0000000000000000,67.6666666666666667,4.88,3.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.478810,-43.518430,{},1.00000000000000000000,"{Cozinha,Wi-Fi,""Estacionamento incluído"",""TV com TV a cabo"",""Pátio ou varanda"",""É permitido deixar as malas"",Berço,Refrigerador}",51,Rua do Chá,,Ouro Preto
600545578114941860,278892861,Office do Chabeco: seu escritório em Lavras Novas,Entire home,Entire home/apt,148.5,1.00000000000000000000,1.00000000000000000000,,4.0000000000000000,2.0000000000000000,3.0000000000000000,3 baths,-20.478360,-43.517350,{en},0E-20,,51,Rua do Chá,,Ouro Preto
16880401,112548215,Charmoso Chalé nas montanhas/Atelier Pacha,Entire chalet,Entire home/apt,25.4,1.00000000000000000000,187.5714285714285714,5.0,3.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.359566,-43.713989,"{en,it,es}",1.00000000000000000000,"{}JOIN {Cozinha,Wi-Fi,""Estacionamento incluído"",""Permitido animais"",TV,""Pátio ou varanda (Privativa)"",""Quintal privado — totalmente cercado"",""Lareira interna: a lenha""}",11,Rua do Cruzeiro,,Ouro Preto
12582377,68239690,Casa Dona Cléia - São Bartolomeu/OP,Entire home,Entire home/apt,18.0,2.0000000000000000,13.0000000000000000,4.85,10.0000000000000000,3.0000000000000000,3.0000000000000000,3 baths,-20.314280,-43.579650,{pt},0E-20,"{""Vista para o horizonte da cidade"",""Vista para as montanhas"",Cozinha,Wi-Fi,""Espaço de trabalho exclusivo"",""Estacionamento incluído"",""Permitido animais"",""TV com TV a cabo""}",185,Rua do Extrapichos,,Ouro Preto
53588130,321901848,Casa para família Lavras Novas MG 31993548363,Entire home,Entire home/apt,15.25,2.0000000000000000,11.4000000000000000,4.82,9.0000000000000000,3.0000000000000000,1.00000000000000000000,1 bath,-20.474880,-43.521550,{},1.00000000000000000000,,122,Rua Dois,,Ouro Preto
738836026349953483,378003218,Vila da Terra Lavras Novas,Entire home,Entire home/apt,37.333333333333336,1.00000000000000000000,6.6000000000000000,5.0,5.0000000000000000,2.0000000000000000,3.0000000000000000,3 baths,-20.475300,-43.521190,{},0.60000000000000000000,,122,Rua Dois,,Ouro Preto
46589065,46740795,LOFT WITH AMAZING VIEWS OF THE MOUNTAINS,Entire loft,Entire home/apt,112.9090909090909,2.0000000000000000,83.2083333333333333,4.980000000000003,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.470430,-43.514120,{},1.00000000000000000000,"{""Vista para as montanhas"",Cozinha,Wi-Fi,""Espaço de trabalho exclusivo"",""Estacionamento incluído"",""Jacuzzi privativa"",""Permitido animais"",""HDTV de 48\"" com Amazon Prime Video, Netflix"",Banheira,""Câmeras de segurança na propriedade""}",90,Rua Geral,,Ouro Preto
586258901873737228,132049582,"Bangalô Terra 1 
AoMirante",Entire bungalow,Entire home/apt,73.5,2.0000000000000000,0E-20,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.470670,-43.514110,"{en,es}",1.00000000000000000000,"{Wi-Fi,""Espaço de trabalho exclusivo"",""Estacionamento incluído"",TV,""Pátio ou varanda""}",90,Rua Geral,,Ouro Preto
10529658,54240259,Glass House,Entire home,Entire home/apt,144.0,2.0000000000000000,80.0000000000000000,4.92,12.0000000000000000,3.0000000000000000,3.5000000000000000,3.5 baths,-20.473900,-43.519930,"{en,pt,es}",1.00000000000000000000,"{""Vista para o jardim"",""Vista para as montanhas"",Cozinha,Wi-Fi,""Espaço de trabalho exclusivo"",""Estacionamento incluído"",""Jacuzzi privativa"",""Câmeras de segurança na propriedade""}",184,Rua João Martins Neto,,Ouro Preto
44194551,214447787,Hospedaria Villa Mariana/ casa de baixo (CASAL),Private room in bed and breakfast,Private room,40.0,1.00000000000000000000,2.0000000000000000,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.353560,-43.712380,{},0E-20,"{"""","""","""","""","""","""","""","""","""",""""}JOIN {}",198,Rua Mutum,,Ouro Preto
49897671,140087690,Cafe no Leite,Entire guesthouse,Entire home/apt,30.0,1.00000000000000000000,12.6000000000000000,5.0,3.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.361040,-43.715690,"{en,de,pt}",1.00000000000000000000,"{"""","""","""","""","""","""","""",""""}",145,Rua Niterói,,Ouro Preto
655082279521629663,465585438,"Casa Beija-flor, um cantinho  perto da natureza.",Entire cottage,Entire home/apt,23.0,1.00000000000000000000,5.0000000000000000,4.904,6.0000000000000000,2.0000000000000000,2.0000000000000000,2 baths,-20.362440,-43.715720,"{pt,es}",0.60000000000000000000,,145,Rua Niterói,,Ouro Preto
861741971283715471,247192980,Casa em Cachoeira do Campo,Entire home,Entire home/apt,51.5,2.0000000000000000,2.2500000000000000,5.0,4.0000000000000000,2.0000000000000000,1.00000000000000000000,1 bath,-20.347820,-43.674610,{},0E-20,,231,Rua Nossa Senhora Auxiliadora,,Ouro Preto
42811489,325273334,"Chalé. ""Chalé Chalana""",Entire chalet,Entire home/apt,,1.00000000000000000000,15.0000000000000000,5.0,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,,-20.381180,-43.710270,{},1.00000000000000000000,"{"""","""","""","""","""","""","""","""","""",""""}",80,Rua Nossa Senhora da Conceição,,Ouro Preto
32745971,140087690,"""Sun and Moonlight""",Entire home,Entire home/apt,24.0,1.00000000000000000000,43.0000000000000000,4.86,5.0000000000000000,2.0000000000000000,1.00000000000000000000,1 bath,-20.360610,-43.712870,"{en,de,pt}",1.00000000000000000000,,1027,Rua Nossa Senhora da Piedade,,Ouro Preto
15091642,95527399,"Lavras Novas, casa 4qts  3suítes c/ vista incrível",Entire cottage,Entire home/apt,,1.00000000000000000000,67.0000000000000000,4.9,10.0000000000000000,4.0000000000000000,4.0000000000000000,,-20.477270,-43.515840,"{en,pt,es}",1.00000000000000000000,{},6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
32419506,240411969,Chalé aconchego da Paz,Private room in nature lodge,Private room,50.666666666666664,2.0000000000000000,30.0000000000000000,5.0,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.476300,-43.514170,{},1.00000000000000000000,,6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
37899299,93210081,O Chalé Vizzu tem vista privilegiada,Entire chalet,Entire home/apt,131.5,2.0000000000000000,42.0000000000000000,4.95,5.0000000000000000,2.0000000000000000,2.5000000000000000,2.5 baths,-20.477350,-43.517460,{},0E-20,"{Cozinha,Wi-Fi,""Estacionamento incluído"",""Permitido animais"",""TV com TV a cabo"",""Pátio ou varanda (Compartilhada)"",Refrigerador,""Câmeras de segurança na propriedade""}",6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
